,airline,airline_id,source,source_id,dest,dest_id,codeshare,stops,equipment
25335,FL,1316.0,MSP,3858.0,MCO,3878.0,Y,0,73W
25336,FL,1316.0,MSP,3858.0,MDW,3747.0,Y,0,73W 73H
25337,FL,1316.0,MSP,3858.0,MKE,3717.0,Y,0,73C 73W
25338,FL,1316.0,MSP,3858.0,OAK,3453.0,Y,0,73W
25339,FL,1316.0,MSP,3858.0,PHX,3462.0,Y,0,73W
25340,FL,1316.0,MSP,3858.0,STL,3678.0,Y,0,73W
28634,G3,1790.0,DTW,3645.0,GRU,2564.0,,0,76W
28949,G4,35.0,FLL,3533.0,AVL,4007.0,,0,M80
28950,G4,35.0,FLL,3533.0,GSP,4034.0,,0,M80
28951,G4,35.0,FLL,3533.0,LEX,4017.0,,0,M80
28952,G4,35.0,FLL,3533.0,PBG,3771.0,,0,M80
28953,G4,35.0,FLL,3533.0,TYS,3676.0,,0,M80
29081,G4,35.0,PGD,7056.0,ABE,4355.0,,0,M80
29082,G4,35.0,PGD,7056.0,AVL,4007.0,,0,M80
29083,G4,35.0,PGD,7056.0,CID,4043.0,,0,M80
29084,G4,35.0,PGD,7056.0,CVG,3488.0,,0,M80
29085,G4,35.0,PGD,7056.0,DSM,3729.0,,0,M80
29086,G4,35.0,PGD,7056.0,FWA,4041.0,,0,M80
29087,G4,35.0,PGD,7056.0,GSP,4034.0,,0,M80
29088,G4,35.0,PGD,7056.0,IAG,3630.0,,0,M80
29089,G4,35.0,PGD,7056.0,ISP,3857.0,,0,M80
29090,G4,35.0,PGD,7056.0,LEX,4017.0,,0,M80
29091,G4,35.0,PGD,7056.0,PIA,4046.0,,0,M80
29092,G4,35.0,PGD,7056.0,RFD,4028.0,,0,M80
29093,G4,35.0,PGD,7056.0,SBN,4359.0,,0,M80
29094,G4,35.0,PGD,7056.0,SGF,4348.0,,0,M80
29095,G4,35.0,PGD,7056.0,SPI,4336.0,,0,M80
29096,G4,35.0,PGD,7056.0,TOL,4040.0,,0,M80
29097,G4,35.0,PGD,7056.0,TYS,3676.0,,0,M80
29098,G4,35.0,PGD,7056.0,YNG,3881.0,,0,M80
29104,G4,35.0,PIE,3617.0,ABE,4355.0,,0,M80 320
29105,G4,35.0,PIE,3617.0,AVL,4007.0,,0,320
29106,G4,35.0,PIE,3617.0,BGR,3463.0,,0,320
29107,G4,35.0,PIE,3617.0,CHA,3578.0,,0,320
29108,G4,35.0,PIE,3617.0,CID,4043.0,,0,320
29109,G4,35.0,PIE,3617.0,DSM,3729.0,,0,M80
29110,G4,35.0,PIE,3617.0,ELM,3946.0,,0,M80
29111,G4,35.0,PIE,3617.0,FAR,4292.0,,0,M80
29112,G4,35.0,PIE,3617.0,FSD,4009.0,,0,320
29113,G4,35.0,PIE,3617.0,FWA,4041.0,,0,M80 320
29114,G4,35.0,PIE,3617.0,GRR,3685.0,,0,320
29115,G4,35.0,PIE,3617.0,GSO,4008.0,,0,320
29116,G4,35.0,PIE,3617.0,GSP,4034.0,,0,M80 320
29117,G4,35.0,PIE,3617.0,HTS,5742.0,,0,320
29118,G4,35.0,PIE,3617.0,IAG,3630.0,,0,M80
29119,G4,35.0,PIE,3617.0,LCK,3674.0,,0,320
29120,G4,35.0,PIE,3617.0,LEX,4017.0,,0,320
29121,G4,35.0,PIE,3617.0,MDT,3542.0,,0,M80
29122,G4,35.0,PIE,3617.0,MLI,4072.0,,0,M80
29123,G4,35.0,PIE,3617.0,PBG,3771.0,,0,320
29124,G4,35.0,PIE,3617.0,PIA,4046.0,,0,M80 320
29125,G4,35.0,PIE,3617.0,RFD,4028.0,,0,320
29126,G4,35.0,PIE,3617.0,ROA,4016.0,,0,M80
29127,G4,35.0,PIE,3617.0,SBN,4359.0,,0,M80
29128,G4,35.0,PIE,3617.0,SGF,4348.0,,0,320
29129,G4,35.0,PIE,3617.0,SWF,3661.0,,0,M80
29130,G4,35.0,PIE,3617.0,SYR,3745.0,,0,320
29131,G4,35.0,PIE,3617.0,TOL,4040.0,,0,320
29132,G4,35.0,PIE,3617.0,TRI,4116.0,,0,M80
29133,G4,35.0,PIE,3617.0,TYS,3676.0,,0,M80 320
29134,G4,35.0,PIE,3617.0,YNG,3881.0,,0,M80
29160,G4,35.0,SFB,4167.0,ABE,4355.0,,0,320 M80
29161,G4,35.0,SFB,4167.0,ATW,4047.0,,0,320
29162,G4,35.0,SFB,4167.0,AVL,4007.0,,0,M80
29163,G4,35.0,SFB,4167.0,AVP,4286.0,,0,M80
29164,G4,35.0,SFB,4167.0,BGR,3463.0,,0,320
29165,G4,35.0,SFB,4167.0,BIS,4083.0,,0,320
29166,G4,35.0,SFB,4167.0,BLV,3790.0,,0,M80
29167,G4,35.0,SFB,4167.0,BMI,4037.0,,0,320
29168,G4,35.0,SFB,4167.0,BTV,3711.0,,0,M80
29169,G4,35.0,SFB,4167.0,CHA,3578.0,,0,M80
29170,G4,35.0,SFB,4167.0,CID,4043.0,,0,M80
29171,G4,35.0,SFB,4167.0,CKB,5730.0,,0,320
29172,G4,35.0,SFB,4167.0,CVG,3488.0,,0,320
29173,G4,35.0,SFB,4167.0,DSM,3729.0,,0,M80
29174,G4,35.0,SFB,4167.0,ELM,3946.0,,0,320 M80
29175,G4,35.0,SFB,4167.0,FAR,4292.0,,0,320
29176,G4,35.0,SFB,4167.0,FSD,4009.0,,0,320
29177,G4,35.0,SFB,4167.0,FWA,4041.0,,0,M80
29178,G4,35.0,SFB,4167.0,GFK,3442.0,,0,320
29179,G4,35.0,SFB,4167.0,GRR,3685.0,,0,M80
29180,G4,35.0,SFB,4167.0,GSO,4008.0,,0,M80
29181,G4,35.0,SFB,4167.0,GSP,4034.0,,0,320
29182,G4,35.0,SFB,4167.0,HGR,6739.0,,0,M80
29183,G4,35.0,SFB,4167.0,HTS,5742.0,,0,M80
29184,G4,35.0,SFB,4167.0,IAG,3630.0,,0,320
29185,G4,35.0,SFB,4167.0,LAN,3544.0,,0,M80
29186,G4,35.0,SFB,4167.0,LCK,3674.0,,0,M80
29187,G4,35.0,SFB,4167.0,LEX,4017.0,,0,M80 320
29188,G4,35.0,SFB,4167.0,LIT,3660.0,,0,M80
29189,G4,35.0,SFB,4167.0,MDT,3542.0,,0,M80
29190,G4,35.0,SFB,4167.0,MLI,4072.0,,0,320
29191,G4,35.0,SFB,4167.0,OKC,3863.0,,0,320
29192,G4,35.0,SFB,4167.0,OWB,5758.0,,0,M80
29193,G4,35.0,SFB,4167.0,PBG,3771.0,,0,M80
29194,G4,35.0,SFB,4167.0,PHF,3633.0,,0,320
29195,G4,35.0,SFB,4167.0,PSM,5763.0,,0,M80
29196,G4,35.0,SFB,4167.0,RFD,4028.0,,0,320
29197,G4,35.0,SFB,4167.0,ROA,4016.0,,0,320
29198,G4,35.0,SFB,4167.0,SBN,4359.0,,0,320
29199,G4,35.0,SFB,4167.0,SGF,4348.0,,0,M80
29200,G4,35.0,SFB,4167.0,SPI,4336.0,,0,M80
29201,G4,35.0,SFB,4167.0,TOL,4040.0,,0,M80
29202,G4,35.0,SFB,4167.0,TRI,4116.0,,0,M80
29203,G4,35.0,SFB,4167.0,TUL,3855.0,,0,320
29204,G4,35.0,SFB,4167.0,TYS,3676.0,,0,M80 320
29205,G4,35.0,SFB,4167.0,XNA,4356.0,,0,320
29206,G4,35.0,SFB,4167.0,YNG,3881.0,,0,M80
31425,HU,2660.0,ORD,3830.0,PEK,3364.0,,0,787
31426,HU,2660.0,ORD,3830.0,PVG,3406.0,Y,0,777
32250,IB,2822.0,ATL,3682.0,LHR,507.0,Y,0,777
32251,IB,2822.0,ATL,3682.0,MIA,3576.0,Y,0,738
32252,IB,2822.0,ATL,3682.0,ORD,3830.0,Y,0,E75
32442,IB,2822.0,DFW,3670.0,CDG,1382.0,Y,0,763 777
32443,IB,2822.0,DFW,3670.0,FRA,340.0,Y,0,777
32444,IB,2822.0,DFW,3670.0,LHR,507.0,Y,0,77W 744 777
32445,IB,2822.0,DFW,3670.0,MAD,1229.0,Y,0,777
32521,IB,2822.0,IAH,3550.0,LHR,507.0,Y,0,744 777
32809,IB,2822.0,ORD,3830.0,ATL,3682.0,Y,0,CR7
32810,IB,2822.0,ORD,3830.0,CDG,1382.0,Y,0,763
32811,IB,2822.0,ORD,3830.0,DUB,599.0,Y,0,763
32812,IB,2822.0,ORD,3830.0,DUS,345.0,Y,0,763
32813,IB,2822.0,ORD,3830.0,FCO,1555.0,Y,0,763
32814,IB,2822.0,ORD,3830.0,LHR,507.0,Y,0,763 777 744
32815,IB,2822.0,ORD,3830.0,MAD,1229.0,,0,333
32816,IB,2822.0,ORD,3830.0,MAN,478.0,Y,0,763
32817,IB,2822.0,ORD,3830.0,MSY,3861.0,Y,0,E75
34236,JJ,4867.0,DFW,3670.0,GIG,2560.0,,0,763
34237,JJ,4867.0,DFW,3670.0,GRU,2564.0,,0,77W
34515,JL,2987.0,DFW,3670.0,MSY,3861.0,Y,0,M80 M83
34516,JL,2987.0,DFW,3670.0,NRT,2279.0,Y,0,777
34788,JL,2987.0,ORD,3830.0,ATL,3682.0,Y,0,E75
34789,JL,2987.0,ORD,3830.0,MSY,3861.0,Y,0,E75
34790,JL,2987.0,ORD,3830.0,NRT,2279.0,,0,773
35835,KE,3163.0,ATL,3682.0,GIG,2560.0,Y,0,764
35836,KE,3163.0,ATL,3682.0,ICN,3930.0,,0,77W
35837,KE,3163.0,ATL,3682.0,JFK,3797.0,,0,74N
35838,KE,3163.0,ATL,3682.0,SCL,2650.0,Y,0,76W
35876,KE,3163.0,DFW,3670.0,ICN,3930.0,,0,772
35913,KE,3163.0,IAH,3550.0,ICN,3930.0,,0,772 77W
36051,KE,3163.0,ORD,3830.0,ICN,3930.0,,0,772 77W
36313,KL,3090.0,ATL,3682.0,ABE,4355.0,Y,0,717
36314,KL,3090.0,ATL,3682.0,ABQ,4019.0,Y,0,757
36315,KL,3090.0,ATL,3682.0,ABY,5715.0,Y,0,CRJ
36316,KL,3090.0,ATL,3682.0,AEX,3852.0,Y,0,CRJ CR9
36317,KL,3090.0,ATL,3682.0,AGS,3658.0,Y,0,717 M88 CRJ
36318,KL,3090.0,ATL,3682.0,ALB,3864.0,Y,0,M88
36319,KL,3090.0,ATL,3682.0,AMS,580.0,,0,777 
36320,KL,3090.0,ATL,3682.0,ATW,4047.0,Y,0,CR9
36321,KL,3090.0,ATL,3682.0,AUS,3673.0,Y,0,M90 M88
36322,KL,3090.0,ATL,3682.0,AVL,4007.0,Y,0,CRJ M88
36323,KL,3090.0,ATL,3682.0,AVP,4286.0,Y,0,CR7
36324,KL,3090.0,ATL,3682.0,BDL,3825.0,Y,0,M88
36325,KL,3090.0,ATL,3682.0,BHM,3811.0,Y,0,M88
36326,KL,3090.0,ATL,3682.0,BMI,4037.0,Y,0,CR9
36327,KL,3090.0,ATL,3682.0,BNA,3690.0,Y,0,319 M88 738 73H 717 320
36328,KL,3090.0,ATL,3682.0,BOS,3448.0,Y,0,757 320 319
36329,KL,3090.0,ATL,3682.0,BQK,5725.0,Y,0,CRJ
36330,KL,3090.0,ATL,3682.0,BRU,302.0,Y,0,76W
36331,KL,3090.0,ATL,3682.0,BTR,3846.0,Y,0,CR7 CRJ
36332,KL,3090.0,ATL,3682.0,BTV,3711.0,Y,0,CR9
36333,KL,3090.0,ATL,3682.0,BUF,3820.0,Y,0,M90 M88
36334,KL,3090.0,ATL,3682.0,BWI,3849.0,Y,0,757 320 M90
36335,KL,3090.0,ATL,3682.0,CAE,3561.0,Y,0,M88 CRJ
36336,KL,3090.0,ATL,3682.0,CAK,4112.0,Y,0,M88
36337,KL,3090.0,ATL,3682.0,CHA,3578.0,Y,0,CRJ M88
36338,KL,3090.0,ATL,3682.0,CHO,4015.0,Y,0,CRJ
36339,KL,3090.0,ATL,3682.0,CHS,3806.0,Y,0,M88 73W 717 319
36340,KL,3090.0,ATL,3682.0,CID,4043.0,Y,0,CRJ
36341,KL,3090.0,ATL,3682.0,CLE,3486.0,Y,0,717 CR9
36342,KL,3090.0,ATL,3682.0,CLT,3876.0,Y,0,M88 M90 319
36343,KL,3090.0,ATL,3682.0,CMH,3759.0,Y,0,73W M88 738
36344,KL,3090.0,ATL,3682.0,COS,3819.0,Y,0,738
36345,KL,3090.0,ATL,3682.0,CRW,4285.0,Y,0,319
36346,KL,3090.0,ATL,3682.0,CSG,4255.0,Y,0,CRJ
36347,KL,3090.0,ATL,3682.0,CUN,1852.0,Y,0,M88
36348,KL,3090.0,ATL,3682.0,CVG,3488.0,Y,0,M88 738
36349,KL,3090.0,ATL,3682.0,CZM,1800.0,Y,0,319 M88
36350,KL,3090.0,ATL,3682.0,DAB,3950.0,Y,0,M90 757
36351,KL,3090.0,ATL,3682.0,DAL,3502.0,Y,0,CRJ
36352,KL,3090.0,ATL,3682.0,DAY,3627.0,Y,0,M88
36353,KL,3090.0,ATL,3682.0,DCA,3520.0,Y,0,M90 320
36354,KL,3090.0,ATL,3682.0,DEN,3751.0,Y,0,757 M90
36355,KL,3090.0,ATL,3682.0,DFW,3670.0,Y,0,M88
36356,KL,3090.0,ATL,3682.0,DHN,3739.0,Y,0,CRJ
36357,KL,3090.0,ATL,3682.0,DSM,3729.0,Y,0,M88
36358,KL,3090.0,ATL,3682.0,DTW,3645.0,Y,0,320 73H M90 757
36359,KL,3090.0,ATL,3682.0,DUB,599.0,Y,0,76W
36360,KL,3090.0,ATL,3682.0,DUS,345.0,Y,0,76W
36361,KL,3090.0,ATL,3682.0,ECP,7669.0,Y,0,717 M88 CR9
36362,KL,3090.0,ATL,3682.0,ELP,3559.0,Y,0,M88
36363,KL,3090.0,ATL,3682.0,EVV,4018.0,Y,0,CRJ
36364,KL,3090.0,ATL,3682.0,EWN,3730.0,Y,0,CRJ
36365,KL,3090.0,ATL,3682.0,EWR,3494.0,Y,0,717
36366,KL,3090.0,ATL,3682.0,EYW,3875.0,Y,0,CR7
36367,KL,3090.0,ATL,3682.0,FAY,5738.0,Y,0,CRJ 73W
36368,KL,3090.0,ATL,3682.0,FCO,1555.0,Y,0,333
36369,KL,3090.0,ATL,3682.0,FLL,3533.0,Y,0,757 739
36370,KL,3090.0,ATL,3682.0,FNT,4089.0,Y,0,M88
36371,KL,3090.0,ATL,3682.0,FRA,340.0,Y,0,764
36372,KL,3090.0,ATL,3682.0,FSM,3437.0,Y,0,CRJ
36373,KL,3090.0,ATL,3682.0,FWA,4041.0,Y,0,CRJ
36374,KL,3090.0,ATL,3682.0,GDL,1804.0,Y,0,320
36375,KL,3090.0,ATL,3682.0,GNV,3472.0,Y,0,CR9 717
36376,KL,3090.0,ATL,3682.0,GPT,4038.0,Y,0,CRJ M88
36377,KL,3090.0,ATL,3682.0,GRB,3653.0,Y,0,CR7
36378,KL,3090.0,ATL,3682.0,GRK,3775.0,Y,0,CR9
36379,KL,3090.0,ATL,3682.0,GRR,3685.0,Y,0,320 M88
36380,KL,3090.0,ATL,3682.0,GSO,4008.0,Y,0,M88 320 319
36381,KL,3090.0,ATL,3682.0,GSP,4034.0,Y,0,319 M88 CRJ
36382,KL,3090.0,ATL,3682.0,GTR,4273.0,Y,0,CRJ
36383,KL,3090.0,ATL,3682.0,HOU,3566.0,Y,0,M88
36384,KL,3090.0,ATL,3682.0,HPN,3589.0,Y,0,CR7
36385,KL,3090.0,ATL,3682.0,HSV,4113.0,Y,0,717 M88
36386,KL,3090.0,ATL,3682.0,IAD,3714.0,Y,0,M88 CR7
36387,KL,3090.0,ATL,3682.0,IAH,3550.0,Y,0,717 320 M88
36388,KL,3090.0,ATL,3682.0,ICT,3457.0,Y,0,M88
36389,KL,3090.0,ATL,3682.0,ILM,3845.0,Y,0,CRJ 319
36390,KL,3090.0,ATL,3682.0,IND,3585.0,Y,0,M88 M90
36391,KL,3090.0,ATL,3682.0,JAN,3580.0,Y,0,717 CR9 M88
36392,KL,3090.0,ATL,3682.0,JAX,3712.0,Y,0,757
36393,KL,3090.0,ATL,3682.0,JFK,3797.0,Y,0,319 752 738 M88 73H
36394,KL,3090.0,ATL,3682.0,LAS,3877.0,Y,0,757 753
36395,KL,3090.0,ATL,3682.0,LAX,3484.0,Y,0,763 757 739
36396,KL,3090.0,ATL,3682.0,LEX,4017.0,Y,0,CR9 M88 CRJ
36397,KL,3090.0,ATL,3682.0,LFT,3493.0,Y,0,CRJ
36398,KL,3090.0,ATL,3682.0,LGA,3697.0,Y,0,738 M88 757
36399,KL,3090.0,ATL,3682.0,LHR,507.0,Y,0,764 77L 76W
36400,KL,3090.0,ATL,3682.0,LIT,3660.0,Y,0,M88
36401,KL,3090.0,ATL,3682.0,MAD,1229.0,Y,0,764
36402,KL,3090.0,ATL,3682.0,MAN,478.0,Y,0,76W
36403,KL,3090.0,ATL,3682.0,MCI,3458.0,Y,0,M90 757
36404,KL,3090.0,ATL,3682.0,MCO,3878.0,Y,0,757 739
36405,KL,3090.0,ATL,3682.0,MDT,3542.0,Y,0,CRJ M88
36406,KL,3090.0,ATL,3682.0,MDW,3747.0,Y,0,320 717 319
36407,KL,3090.0,ATL,3682.0,MEM,3473.0,Y,0,M88
36408,KL,3090.0,ATL,3682.0,MEX,1824.0,Y,0,73W 73H
36409,KL,3090.0,ATL,3682.0,MGM,4115.0,Y,0,CRJ
36410,KL,3090.0,ATL,3682.0,MHT,4011.0,Y,0,320
36411,KL,3090.0,ATL,3682.0,MIA,3576.0,Y,0,757 320
36412,KL,3090.0,ATL,3682.0,MKE,3717.0,Y,0,M90 M88
36413,KL,3090.0,ATL,3682.0,MLB,3671.0,Y,0,M88
36414,KL,3090.0,ATL,3682.0,MLI,4072.0,Y,0,CR7 CR9
36415,KL,3090.0,ATL,3682.0,MLU,3732.0,Y,0,CRJ
36416,KL,3090.0,ATL,3682.0,MOB,3782.0,Y,0,CRJ CR9 717 CR7
36417,KL,3090.0,ATL,3682.0,MSN,3459.0,Y,0,73W
36418,KL,3090.0,ATL,3682.0,MSP,3858.0,Y,0,757 M90
36419,KL,3090.0,ATL,3682.0,MSY,3861.0,Y,0,M88 757
36420,KL,3090.0,ATL,3682.0,MTY,1825.0,Y,0,CR9
36421,KL,3090.0,ATL,3682.0,MUC,346.0,Y,0,764
36422,KL,3090.0,ATL,3682.0,MYR,3515.0,Y,0,M88
36423,KL,3090.0,ATL,3682.0,OAJ,4386.0,Y,0,CRJ CR9
36424,KL,3090.0,ATL,3682.0,OKC,3863.0,Y,0,M88
36425,KL,3090.0,ATL,3682.0,OMA,3454.0,Y,0,CR7 M88
36426,KL,3090.0,ATL,3682.0,ORD,3830.0,Y,0,757 319 320 M90 M88
36427,KL,3090.0,ATL,3682.0,ORF,3611.0,Y,0,M90 M88
36428,KL,3090.0,ATL,3682.0,PBI,3722.0,Y,0,757
36429,KL,3090.0,ATL,3682.0,PDX,3720.0,Y,0,73H 738
36430,KL,3090.0,ATL,3682.0,PHF,3633.0,Y,0,CRJ
36431,KL,3090.0,ATL,3682.0,PHL,3752.0,Y,0,M90 757 M88
36432,KL,3090.0,ATL,3682.0,PHX,3462.0,Y,0,73H 757 738
36433,KL,3090.0,ATL,3682.0,PIA,4046.0,Y,0,CRJ
36434,KL,3090.0,ATL,3682.0,PIT,3570.0,Y,0,CR9 M88
36435,KL,3090.0,ATL,3682.0,PNS,3564.0,Y,0,M90
36436,KL,3090.0,ATL,3682.0,PVD,3641.0,Y,0,M88
36437,KL,3090.0,ATL,3682.0,PWM,3862.0,Y,0,M88
36438,KL,3090.0,ATL,3682.0,RDU,3626.0,Y,0,M88 739 320
36439,KL,3090.0,ATL,3682.0,RIC,3608.0,Y,0,M88 M90
36440,KL,3090.0,ATL,3682.0,ROA,4016.0,Y,0,CRJ 319 CR9
36441,KL,3090.0,ATL,3682.0,ROC,3622.0,Y,0,M90
36442,KL,3090.0,ATL,3682.0,RSW,3793.0,Y,0,M88 757
36443,KL,3090.0,ATL,3682.0,SAN,3731.0,Y,0,763 739
36444,KL,3090.0,ATL,3682.0,SAT,3621.0,Y,0,M90 757
36445,KL,3090.0,ATL,3682.0,SAV,3613.0,Y,0,M88 717 319
36446,KL,3090.0,ATL,3682.0,SBN,4359.0,Y,0,CRJ
36447,KL,3090.0,ATL,3682.0,SDF,4014.0,Y,0,M88 M90
36448,KL,3090.0,ATL,3682.0,SEA,3577.0,Y,0,76W 757 763
36449,KL,3090.0,ATL,3682.0,SFO,3469.0,Y,0,739 763 757
36450,KL,3090.0,ATL,3682.0,SGF,4348.0,Y,0,CRJ CR9
36451,KL,3090.0,ATL,3682.0,SHV,3609.0,Y,0,CRJ
36452,KL,3090.0,ATL,3682.0,SJC,3748.0,Y,0,738
36453,KL,3090.0,ATL,3682.0,SJD,1840.0,Y,0,73W 738
36454,KL,3090.0,ATL,3682.0,SJU,2890.0,Y,0,757
36455,KL,3090.0,ATL,3682.0,SLC,3536.0,Y,0,763 757
36456,KL,3090.0,ATL,3682.0,SMF,3817.0,Y,0,757
36457,KL,3090.0,ATL,3682.0,SNA,3867.0,Y,0,757
36458,KL,3090.0,ATL,3682.0,SRQ,4067.0,Y,0,757
36459,KL,3090.0,ATL,3682.0,STL,3678.0,Y,0,M90 757
36460,KL,3090.0,ATL,3682.0,STR,350.0,Y,0,76W
36461,KL,3090.0,ATL,3682.0,STT,2883.0,Y,0,757
36462,KL,3090.0,ATL,3682.0,SYR,3745.0,Y,0,M88
36463,KL,3090.0,ATL,3682.0,TLH,3698.0,Y,0,CRJ M88 319
36464,KL,3090.0,ATL,3682.0,TPA,3646.0,Y,0,757 739
36465,KL,3090.0,ATL,3682.0,TRI,4116.0,Y,0,CRJ 319
36466,KL,3090.0,ATL,3682.0,TUL,3855.0,Y,0,CR7 M88 CR9
36467,KL,3090.0,ATL,3682.0,TUS,3636.0,Y,0,M90
36468,KL,3090.0,ATL,3682.0,TYS,3676.0,Y,0,CR7 CRJ 717 CR9
36469,KL,3090.0,ATL,3682.0,VLD,5776.0,Y,0,CRJ
36470,KL,3090.0,ATL,3682.0,VPS,3873.0,Y,0,M88 319 717
36471,KL,3090.0,ATL,3682.0,XNA,4356.0,Y,0,CRJ CR9 717 CR7
36549,KL,3090.0,CLT,3876.0,ATL,3682.0,Y,0,M90 M88
36578,KL,3090.0,DCA,3520.0,ATL,3682.0,Y,0,M90 M88
36581,KL,3090.0,DFW,3670.0,AMS,580.0,,0,330
36582,KL,3090.0,DFW,3670.0,ATL,3682.0,Y,0,M88 319
36593,KL,3090.0,DTW,3645.0,AMS,580.0,Y,0,777 330 76W
36594,KL,3090.0,DTW,3645.0,ATL,3682.0,Y,0,M88 73H 757 320 738 739
36595,KL,3090.0,DTW,3645.0,FRA,340.0,Y,0,767
36596,KL,3090.0,DTW,3645.0,LHR,507.0,Y,0,76W 777
36597,KL,3090.0,DTW,3645.0,MSY,3861.0,Y,0,319 CR7
36626,KL,3090.0,FLL,3533.0,ATL,3682.0,Y,0,757
36687,KL,3090.0,IAH,3550.0,AMS,580.0,,0,74M
36688,KL,3090.0,IAH,3550.0,ATL,3682.0,Y,0,M88 717 319
36748,KL,3090.0,LGA,3697.0,ATL,3682.0,Y,0,757 M88 73W
36801,KL,3090.0,MSP,3858.0,AMS,580.0,Y,0,330
36802,KL,3090.0,MSP,3858.0,ATL,3682.0,Y,0,320 757 739
36803,KL,3090.0,MSP,3858.0,LAX,3484.0,Y,0,757
36804,KL,3090.0,MSP,3858.0,LHR,507.0,Y,0,767
36805,KL,3090.0,MSP,3858.0,MSY,3861.0,Y,0,E75 CR9
36806,KL,3090.0,MSP,3858.0,SEA,3577.0,Y,0,757
36807,KL,3090.0,MSP,3858.0,SFO,3469.0,Y,0,757
36849,KL,3090.0,ORD,3830.0,AMS,580.0,,0,74M
36850,KL,3090.0,ORD,3830.0,ATL,3682.0,Y,0,717 M88 319
37462,KX,1682.0,ORD,3830.0,GCM,1926.0,,0,733
37633,LA,3200.0,DFW,3670.0,BOG,2709.0,Y,0,319
37634,LA,3200.0,DFW,3670.0,LIM,2789.0,Y,0,763
37635,LA,3200.0,DFW,3670.0,SCL,2650.0,Y,0,763
37998,LH,3320.0,ATL,3682.0,FRA,340.0,,0,343 M1F
37999,LH,3320.0,ATL,3682.0,IAD,3714.0,Y,0,CRJ
38000,LH,3320.0,ATL,3682.0,ORD,3830.0,Y,0,CR7
38083,LH,3320.0,CLT,3876.0,MUC,346.0,,0,346
38105,LH,3320.0,DFW,3670.0,FRA,340.0,,0,333
38121,LH,3320.0,DTW,3645.0,FRA,340.0,,0,343
38438,LH,3320.0,IAH,3550.0,AMS,580.0,Y,0,777
38439,LH,3320.0,IAH,3550.0,FRA,340.0,,0,388
38440,LH,3320.0,IAH,3550.0,LHR,507.0,Y,0,763 788
38441,LH,3320.0,IAH,3550.0,MSY,3861.0,Y,0,73G 320 ERJ 738 CR7
38707,LH,3320.0,ORD,3830.0,AMS,580.0,Y,0,763
38708,LH,3320.0,ORD,3830.0,ATL,3682.0,Y,0,CR7 E70
38709,LH,3320.0,ORD,3830.0,CDG,1382.0,Y,0,763
38710,LH,3320.0,ORD,3830.0,DUS,345.0,,0,343
38711,LH,3320.0,ORD,3830.0,FRA,340.0,,0,74H 744
38712,LH,3320.0,ORD,3830.0,LHR,507.0,Y,0,763
38713,LH,3320.0,ORD,3830.0,MUC,346.0,,0,346
39113,LO,3210.0,ORD,3830.0,WAW,679.0,,0,788
39534,LW,3865.0,IAH,3550.0,VCT,5775.0,Y,0,PA2
39695,LX,4559.0,ORD,3830.0,ZRH,1678.0,,0,333
40497,MH,3378.0,ATL,3682.0,ORD,3830.0,Y,0,E75 CR7
40562,MH,3378.0,DFW,3670.0,FRA,340.0,,0,777
40563,MH,3378.0,DFW,3670.0,LHR,507.0,,0,777
40564,MH,3378.0,DFW,3670.0,NRT,2279.0,,0,777
40751,MH,3378.0,ORD,3830.0,ATL,3682.0,Y,0,E75 CR7
40752,MH,3378.0,ORD,3830.0,CDG,1382.0,,0,763
40753,MH,3378.0,ORD,3830.0,NRT,2279.0,,0,777
41531,MU,1758.0,DTW,3645.0,PEK,3364.0,Y,0,777
41532,MU,1758.0,DTW,3645.0,PVG,3406.0,Y,0,77L 777
42751,NH,324.0,ATL,3682.0,IAD,3714.0,Y,0,ERJ E70
42752,NH,324.0,ATL,3682.0,ORD,3830.0,Y,0,CR7
42948,NH,324.0,IAH,3550.0,NRT,2279.0,Y,0,777
43200,NH,324.0,ORD,3830.0,ATL,3682.0,Y,0,CR7
43201,NH,324.0,ORD,3830.0,MSY,3861.0,Y,0,320 ERJ 319
43202,NH,324.0,ORD,3830.0,NRT,2279.0,,0,77W 777
43336,NK,4687.0,ATL,3682.0,DFW,3670.0,,0,320
43337,NK,4687.0,ATL,3682.0,FLL,3533.0,,0,320 319
43365,NK,4687.0,DFW,3670.0,ATL,3682.0,,0,320
43366,NK,4687.0,DFW,3670.0,BOS,3448.0,,0,319
43367,NK,4687.0,DFW,3670.0,BWI,3849.0,,0,320
43368,NK,4687.0,DFW,3670.0,CUN,1852.0,,0,320
43369,NK,4687.0,DFW,3670.0,DEN,3751.0,,0,320 319
43370,NK,4687.0,DFW,3670.0,DTW,3645.0,,0,319 320
43371,NK,4687.0,DFW,3670.0,FLL,3533.0,,0,320 319
43372,NK,4687.0,DFW,3670.0,LAS,3877.0,,0,319 320
43373,NK,4687.0,DFW,3670.0,LAX,3484.0,,0,319
43374,NK,4687.0,DFW,3670.0,LGA,3697.0,,0,319
43375,NK,4687.0,DFW,3670.0,MCO,3878.0,,0,319 320
43376,NK,4687.0,DFW,3670.0,MSP,3858.0,,0,319
43377,NK,4687.0,DFW,3670.0,MSY,3861.0,,0,319
43378,NK,4687.0,DFW,3670.0,MYR,3515.0,,0,319
43379,NK,4687.0,DFW,3670.0,OAK,3453.0,,0,319
